;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
125;1.1325;278.6349;75615.4031;0.3114;246.3457;2973471.2095;1.5519;0.0;39.339;75.0528;94.9581;0.0;452.6568;597.6118;0.0;0.0;893.8636;10.5761;8707.242;2.0;9.145;101.3051;31.9774;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
126;0.9194;261.1571;75323.8724;0.2632;237.3402;2733976.3927;1.5319;0.0;33.7311;60.1381;95.9535;0.0;446.4343;586.4011;0.0;0.0;860.2941;10.1644;11293.4871;2.9559;9.5359;108.7494;35.2712;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
127;1.0369;314.3378;76396.0201;0.2733;283.4808;3087188.6994;1.5624;0.0;32.7612;73.2604;93.8173;0.0;511.1756;594.2243;0.0;0.0;850.4179;10.19;9818.2696;2.5344;8.8207;112.0876;43.5861;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
128;1.0889;238.3858;76441.766;0.2501;201.6996;3343127.9614;1.0456;0.0;47.7718;78.2132;94.757;0.0;548.9167;599.7843;0.0;0.0;859.2676;10.0062;9107.112;1.5859;8.6821;117.812;40.4106;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
129;0.9742;226.102;77479.6346;0.2113;194.3293;3226734.21;1.0104;0.0;40.898;73.8208;94.0969;0.0;543.4707;593.2348;0.0;0.0;882.8858;10.6066;9574.8757;2.9824;9.7634;108.7538;57.5139;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
130;0.8764;250.3198;75640.2298;0.2362;224.166;3089933.458;1.2113;0.0;44.1665;70.0495;95.5486;0.0;531.0044;572.1503;0.0;0.0;855.7653;11.0402;10701.3164;2.7069;9.8414;100.177;34.365;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
131;1.0144;258.7171;77565.8352;0.3318;232.9202;2931488.6916;1.5353;0.0;39.4175;79.976;94.284;0.0;429.5441;590.2822;0.0;0.0;869.1377;10.9448;10382.7818;1.563;9.6042;110.1493;54.2183;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
132;1.1511;236.1972;76919.1772;0.2705;200.4764;3120107.4479;1.105;0.0;45.0647;77.3067;95.0905;0.0;518.0764;550.7831;0.0;0.0;884.3104;10.3741;8419.7299;1.6041;8.9502;118.4606;47.2099;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
133;1.0082;201.0755;77649.8134;0.223;171.1024;2964246.9294;1.053;0.0;38.8301;79.5801;93.8856;0.0;458.1235;563.5252;0.0;0.0;891.6082;10.2311;9666.3229;2.7988;9.9944;105.2366;55.6717;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
134;0.9028;222.2809;75595.7217;0.2494;197.6156;2853562.6812;1.2471;0.0;39.9287;66.8758;95.3642;0.0;453.7965;587.7902;0.0;0.0;855.1948;11.1343;10390.5668;2.2832;9.5068;100.9615;35.5655;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
135;0.9382;319.6902;75544.3719;0.3189;294.0715;3124990.4056;1.582;0.0;44.4788;72.862;95.0019;0.0;530.3158;569.6412;0.0;0.0;856.0568;10.6889;11411.9286;1.8476;9.9246;105.9479;31.5648;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
136;0.8933;258.2122;75464.9947;0.263;233.1842;2996473.8268;1.3234;0.0;40.9489;70.4349;95.8359;0.0;507.098;561.6648;0.0;0.0;877.7829;10.0463;11917.2888;1.8541;9.2917;102.7018;31.8134;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
137;0.9498;183.9515;76277.9533;0.2109;157.3004;2751335.8076;1.0251;0.0;33.8575;68.8345;94.5452;0.0;435.6711;563.3912;0.0;0.0;881.5161;10.4404;9888.0708;2.7298;9.4222;106.789;44.7062;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
138;1.1239;211.117;75708.3663;0.2437;177.3845;2901403.8099;1.1808;0.0;47.4397;74.1547;94.1404;0.0;424.689;597.7114;0.0;0.0;867.7786;10.1564;8468.738;2.5175;9.0724;109.8577;32.9568;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
139;1.0612;274.731;77859.1831;0.2637;244.0842;2991892.1243;1.5488;0.0;37.7896;78.4679;94.68;0.0;448.0829;598.561;0.0;0.0;886.2598;10.4634;9330.1399;2.7642;8.5505;101.5887;59.2551;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
140;1.0794;252.7998;77003.1663;0.2875;223.3803;2860569.4327;1.416;0.0;45.352;70.7876;95.896;0.0;454.2949;558.1421;0.0;0.0;890.5584;10.839;8970.7173;2.4886;9.9903;105.7476;53.0507;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
141;0.9331;191.4975;77121.534;0.2259;164.7081;2921457.1258;1.0628;0.0;44.606;74.3301;94.0263;0.0;437.5911;593.373;0.0;0.0;864.3512;11.0796;9842.6347;1.9718;8.6523;117.2817;51.8804;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
142;0.9237;249.5282;77400.5877;0.2525;223.0657;3051413.6256;1.2282;0.0;41.1549;72.0908;94.723;0.0;516.6245;563.0068;0.0;0.0;877.3247;11.3207;10185.8455;1.7434;8.5058;116.1896;57.6123;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
143;0.931;267.8296;77144.1146;0.2703;241.4566;3079325.8901;1.3271;0.0;37.3131;71.0648;94.9399;0.0;518.7284;585.4507;0.0;0.0;871.4722;11.5555;10104.3337;2.0104;9.3494;100.5926;55.4139;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
144;1.0854;243.997;76764.9575;0.2596;211.6001;3011440.614;1.1578;0.0;47.9252;64.1604;93.2298;0.0;511.6735;586.0749;0.0;0.0;898.6671;11.5305;8061.646;1.9912;8.809;110.7015;54.5;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
145;1.0304;204.2422;75088.6555;0.2707;176.3367;2758009.6565;1.0988;0.0;37.5289;60.3998;93.8;0.0;452.046;580.306;0.0;0.0;897.4039;11.2044;8820.9985;1.5767;9.1783;115.2566;30.7888;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
146;0.7837;273.4364;75644.1333;0.241;251.8093;3014524.7471;1.4945;0.0;47.5954;78.0444;94.3389;0.0;477.3341;552.4228;0.0;0.0;885.6383;11.9864;11628.71;2.7538;8.5487;107.5026;30.5399;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
147;1.0499;186.2594;75840.4296;0.212;155.0769;2822371.3353;1.0374;0.0;49.3031;66.4271;95.4224;0.0;428.3582;587.9269;0.0;0.0;886.4268;10.5036;8617.1971;2.7095;8.5427;119.3414;38.374;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
148;0.8188;239.2178;76852.788;0.2601;216.8998;3070082.7486;1.2134;0.0;40.2273;71.2368;93.3612;0.0;501.161;595.2529;0.0;0.0;896.0867;11.9109;11549.1119;1.8299;9.7999;106.6909;50.8882;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
149;1.0251;223.9097;76758.5759;0.2656;195.1429;2907333.7753;1.1972;0.0;41.4711;71.4967;95.5809;0.0;467.8568;563.944;0.0;0.0;891.4914;10.5452;9584.0344;1.8447;9.4169;116.5505;49.0825;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
150;0.9893;305.2798;76513.6183;0.2777;275.6375;3187293.9515;1.5174;0.0;38.6421;79.1463;93.3553;0.0;509.2522;592.1371;0.0;0.0;890.6867;10.6642;10082.7904;2.847;9.8195;115.9847;41.4213;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
151;0.8503;189.6003;75621.0243;0.2183;167.3101;2666951.654;1.1669;0.0;41.9316;63.172;95.2064;0.0;409.9307;567.6042;0.0;0.0;896.2676;10.6992;11182.8018;2.2208;8.5299;109.6887;37.6915;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
152;0.8664;205.8913;76696.9198;0.2543;183.8561;2760896.6005;1.2544;0.0;43.4939;70.8043;93.2741;0.0;410.5431;572.5283;0.0;0.0;893.0411;10.7384;11667.9061;1.7745;9.0744;109.5137;48.7314;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
153;0.8316;179.3481;76780.0423;0.2124;156.5957;2821284.0498;1.0707;0.0;45.2733;76.5274;95.8116;0.0;420.8098;561.5425;0.0;0.0;855.8814;11.3948;10882.1068;2.2081;8.7605;101.0513;46.2716;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
154;1.0124;244.9038;75745.7831;0.3047;218.9192;2781086.2276;1.4247;0.0;43.1806;67.9192;93.1598;0.0;429.8775;573.0198;0.0;0.0;874.5243;10.2725;10418.8917;1.8054;9.9175;105.6245;36.9166;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
155;1.0722;274.4392;75995.7916;0.2959;244.8904;2892850.2109;1.4851;0.0;42.2994;65.7755;95.0036;0.0;470.4482;585.7298;0.0;0.0;868.976;11.4404;8557.4355;1.9161;8.6029;118.6279;41.6428;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
156;1.1456;228.7669;75681.4264;0.2445;193.0042;3003549.5114;1.1316;0.0;46.4112;69.0859;93.5546;0.0;479.1756;595.6719;0.0;0.0;895.8033;10.4965;8001.2958;2.5106;9.1554;114.1893;34.9339;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
157;0.927;268.7689;77581.4357;0.2971;245.1279;2911646.194;1.481;0.0;34.2856;74.1287;95.1434;0.0;472.903;560.6517;0.0;0.0;852.5986;11.7149;10513.1869;1.9747;9.6565;118.7023;58.8523;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
158;0.8141;231.7468;75625.997;0.2433;211.4693;2686605.4115;1.378;0.0;36.4224;61.8291;94.789;0.0;436.8293;564.1695;0.0;0.0;872.3203;11.5621;11459.1415;2.963;9.5945;109.4856;38.9863;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
159;1.1045;206.446;76401.3633;0.2684;175.6195;2816720.6038;1.1874;0.0;43.3433;79.4606;93.6923;0.0;416.136;552.3005;0.0;0.0;883.4319;11.3656;8039.4682;2.0524;9.2238;107.967;39.7452;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
160;0.896;191.4662;76742.016;0.2414;167.7966;2774886.2386;1.1329;0.0;47.6282;73.0179;93.3497;0.0;415.2028;556.2298;0.0;0.0;891.3104;11.9645;9798.5046;1.8982;8.8173;115.2299;47.4745;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
161;0.9521;170.2744;76573.2127;0.2172;143.5619;2783406.2675;1.0106;0.0;46.0812;73.8542;94.2357;0.0;402.0048;579.1189;0.0;0.0;869.8437;11.295;9225.2252;2.3321;8.9288;105.9596;44.9792;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
162;0.8034;254.0164;75358.73;0.2206;230.9928;2976819.0915;1.2899;0.0;46.8606;63.3781;93.0446;0.0;500.3677;594.2752;0.0;0.0;864.1694;11.182;11562.7109;2.8585;8.8455;102.4881;33.3021;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
163;1.0524;265.4868;75757.6178;0.2884;236.6487;2859641.7537;1.5383;0.0;39.3879;70.4691;94.8827;0.0;438.3348;588.5048;0.0;0.0;894.8098;11.0743;8954.2484;2.6196;9.4295;115.1076;35.7641;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
164;1.0406;234.5592;76450.1795;0.2426;201.9014;3128629.7085;1.1303;0.0;45.7542;74.7227;95.1138;0.0;510.2053;582.2483;0.0;0.0;871.7751;10.0613;9521.6777;2.0338;9.0922;107.6632;42.7867;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
165;0.9707;228.9738;76789.8392;0.2393;199.4996;3094361.6243;1.0825;0.0;31.7131;73.6327;95.3209;0.0;527.5431;573.5539;0.0;0.0;872.0875;10.8714;9657.0226;1.8837;8.9758;110.3849;48.8073;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
166;1.0292;258.5114;76664.9091;0.2645;227.4879;3110236.7412;1.2187;0.0;40.6019;74.4951;93.7689;0.0;525.6251;562.2604;0.0;0.0;880.2091;10.9027;9195.3596;2.2417;9.9132;111.1099;46.0226;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
167;0.967;209.0567;75519.1168;0.2818;184.9203;2660004.7214;1.3031;0.0;34.9393;67.7148;94.5006;0.0;402.7144;569.5213;0.0;0.0;852.0829;11.1393;9893.5476;1.7684;9.3856;108.9518;34.1262;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
168;1.0441;214.2339;76249.0768;0.2466;183.7479;2914777.3391;1.1418;0.0;45.5299;73.3209;95.2553;0.0;460.3384;564.5782;0.0;0.0;857.9427;10.493;9111.8233;1.9534;8.8047;118.941;40.595;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
169;0.9446;272.0354;76220.6383;0.3001;247.6867;2879733.5881;1.4655;0.0;46.036;62.4217;95.515;0.0;484.7795;578.4855;0.0;0.0;851.452;10.3299;11449.3592;1.5063;8.9067;104.906;47.603;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
170;0.9357;246.4792;76670.2312;0.2564;220.6106;2919594.5016;1.3675;0.0;34.8744;74.6645;95.2323;0.0;461.359;573.8952;0.0;0.0;870.949;10.5254;10722.868;2.6047;9.6529;104.4779;46.4543;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
171;1.0942;253.7523;75983.5023;0.3054;224.6626;2801991.1663;1.4726;0.0;42.1217;75.4827;93.1991;0.0;426.9859;551.0395;0.0;0.0;885.2208;11.3181;8510.4823;2.1638;9.6221;113.9834;36.2395;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
172;0.9577;250.1947;77762.157;0.2823;222.672;3168841.7878;1.2172;0.0;45.1062;76.5964;94.6469;0.0;519.955;576.8461;0.0;0.0;865.4128;11.5392;9977.7614;1.609;9.6065;118.0275;58.6608;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
173;1.0423;266.0081;75715.2185;0.3063;239.1107;2766924.4924;1.4799;0.0;33.6503;64.4866;95.2622;0.0;462.214;560.5219;0.0;0.0;887.2978;10.2467;10039.3051;1.7943;9.4525;111.0808;38.9182;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
174;0.8288;183.5001;76613.6772;0.2142;161.2808;2769808.9323;1.0872;0.0;34.3045;71.1991;93.0291;0.0;414.4268;587.3056;0.0;0.0;866.1825;10.5743;11788.7315;2.3353;9.3413;116.0937;47.7306;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
175;1.0838;280.8197;76382.5719;0.3035;249.4088;3074858.1371;1.4816;0.0;39.2439;76.9073;95.864;0.0;484.6098;589.4346;0.0;0.0;888.6582;10.0118;9777.6169;2.0216;9.7666;103.9981;41.1316;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
176;0.8943;327.0125;75623.7703;0.2725;300.2748;3251825.4785;1.5884;0.0;32.5278;76.7866;95.5693;0.0;542.5418;598.1238;0.0;0.0;898.3544;11.7798;10324.431;2.8257;9.1924;108.0434;31.6096;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
177;0.9654;207.8644;76086.4612;0.2156;177.8883;3041843.3948;1.0267;0.0;47.1536;75.45;95.6722;0.0;497.7891;555.8466;0.0;0.0;856.8532;10.219;9930.0915;2.6375;9.6349;105.8043;37.5202;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
178;1.022;243.4888;75482.0676;0.25;213.7083;2911951.2465;1.2425;0.0;34.4674;68.5051;93.5259;0.0;483.0729;576.8928;0.0;0.0;868.3911;11.0098;8881.2385;2.2899;8.8327;114.8103;33.1038;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
179;1.0298;227.7316;77704.6441;0.2809;198.5055;3032555.5658;1.1448;0.0;41.9617;77.6133;94.0007;0.0;489.4741;558.0675;0.0;0.0;862.7286;11.1415;9313.0747;1.5077;9.3986;113.0555;57.45;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
180;0.9928;247.1825;76022.7495;0.3067;222.722;2710249.1149;1.4957;0.0;42.3783;63.6451;93.6787;0.0;418.9048;575.5178;0.0;0.0;875.4589;10.1523;10913.9043;1.9096;9.959;118.5227;43.4572;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
181;1.0863;256.133;75328.1042;0.3137;227.2061;2820369.3225;1.3966;0.0;48.0225;63.0277;93.0776;0.0;454.7251;578.5635;0.0;0.0;861.801;10.5403;9250.2036;1.6716;9.6398;114.4006;32.5627;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
182;0.8292;202.8925;76135.1277;0.1974;178.0712;2991149.3152;1.0409;0.0;37.6575;68.3218;95.3101;0.0;489.6429;596.3245;0.0;0.0;892.5833;11.0563;10899.4399;2.9397;9.1191;111.6749;42.6059;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
183;1.2173;246.2851;75346.2886;0.3292;215.2217;2635439.0508;1.4999;0.0;36.1907;64.5239;95.5766;0.0;411.8424;559.3032;0.0;0.0;861.532;10.1286;8376.327;1.6309;9.0639;119.9703;32.8036;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
184;0.9988;278.417;75932.6988;0.3353;252.1503;3006084.3091;1.5574;0.0;47.4592;79.4145;93.2578;0.0;453.4195;574.8881;0.0;0.0;895.0996;11.0374;10368.7928;1.5474;9.5539;103.7103;33.7447;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
185;1.0062;221.0939;75929.5716;0.2375;190.5124;3020694.7247;1.1245;0.0;36.7081;77.1292;94.3113;0.0;479.8254;577.6661;0.0;0.0;863.0223;11.9485;8266.7479;2.8209;9.4574;116.682;35.0353;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
